seed,row_id,true_label,margin_equal_weight,delta_bound_l1,delta_actual_linf,prediction_changed,provably_invariant_by_bound,provably_invariant_by_actual
3407,31,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,32,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,33,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,34,DoS/DDoS,0.9999921334184163,0.00019885557330262538,1.5643135907366035e-09,False,True,True
3407,35,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,36,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,37,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,38,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,39,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,40,Bot,0.9643048582698253,0.004347365122227886,6.370217813800316e-06,False,True,True
3407,41,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,42,DoS/DDoS,0.9431259380702006,0.00088416520805501,5.007045646397701e-07,False,True,True
3407,43,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,44,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,45,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,46,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,47,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,48,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,49,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,50,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,51,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,52,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,53,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,54,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,55,Brute Force,0.9869448545842653,0.0006734990312174671,1.8941064539538394e-06,False,True,True
3407,56,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,57,Normal,0.8503602953844832,0.0015547335238371152,4.8471905066405085e-06,False,True,True
3407,58,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,59,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,60,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,61,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,62,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,63,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,64,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,65,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,66,Brute Force,0.9999979641826544,0.00013778090781468855,1.1315948178491908e-11,False,True,True
3407,67,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,68,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,69,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,70,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,71,Normal,0.7861177671442459,0.009547761577878233,0.00024277828529845058,False,True,True
3407,72,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,73,Normal,0.9639265979291635,0.0006644255227389873,3.2920778867580325e-06,False,True,True
3407,74,Normal,0.5279393575274405,0.02296919712985626,0.0005091667606619277,False,True,True
3407,75,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,76,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,77,DoS/DDoS,0.997374305956594,0.00028057142239504285,6.320485195221437e-07,False,True,True
3407,78,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,79,Normal,0.9980984199140126,3.298099094892204e-05,4.303975120745207e-08,False,True,True
3407,80,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,81,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,82,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,83,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,84,Normal,0.49614094669048436,0.007130890465664036,0.0001670200708592251,False,True,True
3407,85,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,86,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,87,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,88,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,89,DoS/DDoS,0.9999921334184163,0.00019885557330262538,1.5643135907366035e-09,False,True,True
3407,90,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,91,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,92,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,93,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,94,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,95,Brute Force,0.3495257918444285,0.00010813598744560671,4.562420321652105e-06,False,True,True
3407,96,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,97,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,98,Normal,0.9950000000000001,0.00010540403822778543,2.988881451226888e-07,False,True,True
3407,99,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,100,Bot,0.9642998693151438,0.004343558890674226,6.346844295124221e-06,False,True,True
3407,101,Brute Force,0.9999979641826544,0.00013778090781468855,1.1315948178491908e-11,False,True,True
3407,102,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,103,Normal,0.9917674266492243,7.752101500088648e-05,9.362688368520777e-08,False,True,True
3407,104,DoS/DDoS,0.9999921334184163,0.00019885557330262538,1.5643135907366035e-09,False,True,True
3407,105,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,106,Brute Force,0.9999979641826544,0.00013778090781468855,1.1315948178491908e-11,False,True,True
3407,107,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,108,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,109,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,110,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,111,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,112,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,113,DoS/DDoS,0.9998981087134506,0.00019656268608977956,9.88667183161201e-09,False,True,True
3407,114,Bot,0.9998326678400686,0.0015181903574991162,3.193366730210945e-08,False,True,True
3407,115,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,116,Brute Force,0.9999979641826544,0.00013778090781468855,1.1315948178491908e-11,False,True,True
3407,117,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,118,DoS/DDoS,0.9383340542099226,0.0014508147727943232,6.835148787520673e-06,False,True,True
3407,119,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,120,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,121,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,122,DoS/DDoS,0.9955783776174505,0.00029561724013491,2.3034832319357434e-07,False,True,True
3407,123,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,124,Bot,0.9540000166067917,0.007383262337153557,1.994371837599207e-05,False,True,True
3407,125,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,126,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,127,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,128,DoS/DDoS,0.998039632116216,0.0002033664233909438,6.240136107837913e-08,False,True,True
3407,129,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,130,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,131,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,132,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,133,Normal,0.4664096666727653,0.033744085235013765,0.0014203803012751148,False,True,True
3407,134,Normal,0.9925627289693786,8.97142026229647e-05,1.074767594921866e-07,False,True,True
3407,135,Brute Force,0.9999979641826544,0.00013778090781468855,1.1315948178491908e-11,False,True,True
3407,136,Web Attack,0.46300736068202264,0.008021406642210155,0.00025038489533124597,False,True,True
3407,137,Web Attack,0.08314942546116094,0.0004522866029009476,8.533851464709308e-06,False,True,True
3407,138,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,139,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,140,Normal,0.969139857392312,0.0010256505834791985,1.0272933079112645e-05,False,True,True
3407,141,Normal,0.996304211352341,6.808925372359109e-06,1.3650863869190191e-08,False,True,True
3407,142,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,143,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,144,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,145,Bot,1.0,0.0015181627080160243,0.0,False,True,True
3407,146,Normal,0.5304754614387384,0.03035909210501428,0.000955398780185801,False,True,True
3407,147,Normal,0.9547133018789319,0.000491639047224407,3.5427370717044937e-06,False,True,True
3407,148,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,149,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,150,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,151,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,152,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,153,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,154,Brute Force,0.3562928952269949,0.0005870963832331488,2.980544782926753e-05,False,True,True
3407,155,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,156,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,157,DoS/DDoS,0.9969513820521523,0.00016655351440919564,1.9700264297650705e-07,False,True,True
3407,158,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,159,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,160,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,161,Normal,0.9897205211523166,6.555381843459385e-05,3.5302311762741567e-07,False,True,True
3407,162,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,163,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,164,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,165,DoS/DDoS,0.9999921334184163,0.00019885557330262538,1.5643135907366035e-09,False,True,True
3407,166,DoS/DDoS,0.9999921334184163,0.00019885557330262538,1.5643135907366035e-09,False,True,True
3407,167,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,168,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,169,Normal,0.9540612293698884,0.00122758378077778,8.910311429244366e-06,False,True,True
3407,170,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,171,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,172,Normal,0.9990164447479231,2.564486846232117e-05,6.147902289793845e-09,False,True,True
3407,173,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,174,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,175,DoS/DDoS,0.9999789389054332,0.00019904900638856304,2.349695105152705e-09,False,True,True
3407,176,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,177,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,178,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,179,Web Attack,0.6991409588059304,0.006944523416563403,0.00027250989241378587,False,True,True
3407,180,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,181,Brute Force,0.03571452843688194,0.008830419909142156,0.0010867644254330955,False,True,True
3407,182,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,183,Brute Force,0.7236661491968592,0.0008057364447227877,5.155119028321664e-07,False,True,True
3407,184,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,185,DoS/DDoS,0.9999921334184163,0.00019885557330262538,1.5643135907366035e-09,False,True,True
3407,186,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,187,Brute Force,0.9999979641826544,0.00013778090781468855,1.1315948178491908e-11,False,True,True
3407,188,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,189,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,190,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,191,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,192,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,193,Normal,0.9666726591021643,0.00034556195643126175,1.6970318705844534e-06,False,True,True
3407,194,Normal,0.9884781169631295,0.00015756402516392543,6.269576782180764e-07,False,True,True
3407,195,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,196,DoS/DDoS,0.999663947582579,0.00020620803670209908,8.803502815624142e-09,False,True,True
3407,197,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,198,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,199,Brute Force,0.9999979641826544,0.00013778090781468855,1.1315948178491908e-11,False,True,True
3407,200,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,201,Web Attack,0.27757154922662247,0.00040106031931969044,1.8383261050636257e-05,False,True,True
3407,202,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,203,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,204,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,205,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,206,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,207,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,208,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,209,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,210,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,211,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,212,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,213,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,214,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,215,Brute Force,0.9999979641826544,0.00013778090781468855,1.1315948178491908e-11,False,True,True
3407,216,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,217,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,218,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,219,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,220,DoS/DDoS,0.9999921334184163,0.00019885557330262538,1.5643135907366035e-09,False,True,True
3407,221,DoS/DDoS,0.9999921334184163,0.00019885557330262538,1.5643135907366035e-09,False,True,True
3407,222,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,223,DoS/DDoS,0.9999921334184163,0.00019885557330262538,1.5643135907366035e-09,False,True,True
3407,224,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,225,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,226,Brute Force,0.9999979641826544,0.00013778090781468855,1.1315948178491908e-11,False,True,True
3407,227,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,228,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,229,Bot,0.9645817475647723,0.004297490897857664,6.571880543759789e-06,False,True,True
3407,230,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,231,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,232,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,233,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,234,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,235,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,236,DoS/DDoS,0.9999921334184163,0.00019885557330262538,1.5643135907366035e-09,False,True,True
3407,237,DoS/DDoS,0.9999789389054332,0.00019904900638856304,2.349695105152705e-09,False,True,True
3407,238,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,239,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,240,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,241,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,242,DoS/DDoS,0.476114843899471,0.01942650083498887,0.00034618351565274263,False,True,True
3407,243,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,244,Normal,0.9660572879784245,0.0005784200333971146,6.7353017809690385e-06,False,True,True
3407,245,Bot,0.9499851169429187,0.007176704313568566,2.00635617093603e-05,False,True,True
3407,246,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,247,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,248,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,249,DoS/DDoS,0.9997526092132465,0.00020390100122036348,6.691099896372066e-09,False,True,True
3407,250,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,251,DoS/DDoS,0.9451812768174072,0.003709429687545368,6.981905499747754e-05,False,True,True
3407,252,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,253,Normal,0.9858710117559613,0.00018255963381008655,3.295314157450435e-07,False,True,True
3407,254,Bot,0.9987147738010652,0.001185654388113494,3.1719516824235683e-07,False,True,True
3407,255,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,256,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,257,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,258,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,259,Bot,1.0,0.0015181627080160243,0.0,False,True,True
3407,260,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,261,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,262,Bot,0.9645817475647723,0.004297490897857664,6.571880543759789e-06,False,True,True
3407,263,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,264,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,265,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,266,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,267,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,268,Brute Force,0.9999979641826544,0.00013778090781468855,1.1315948178491908e-11,False,True,True
3407,269,Bot,0.8232418997402761,0.022045098492947057,0.00017936923603789623,False,True,True
3407,270,Bot,1.0,0.0015181627080160243,0.0,False,True,True
3407,271,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,272,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,273,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,274,DoS/DDoS,0.9981347971433835,0.00022291769627280633,7.784210431793781e-08,False,True,True
3407,275,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,276,Normal,0.24999254653939806,0.03398583522810497,0.0016991190138039292,False,True,True
3407,277,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,278,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,279,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,280,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,281,DoS/DDoS,0.19830832902414025,0.03625704702228491,0.0010393027173437597,False,True,True
3407,282,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,283,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,284,Bot,0.9025677060267302,0.018005732317876666,0.00017170882490857853,False,True,True
3407,285,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,286,DoS/DDoS,0.9946531138248036,0.0003323048069944212,4.793762736765572e-07,False,True,True
3407,287,Bot,0.9947945789853647,0.003331767739837427,1.5085921425836857e-05,False,True,True
3407,288,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,289,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,290,DoS/DDoS,0.940905325722684,0.000754294558782842,3.658138544526679e-06,False,True,True
3407,291,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,292,Normal,0.9903810428080306,2.751730821945464e-05,7.04606216705983e-08,False,True,True
3407,293,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,294,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,295,Brute Force,0.9999979641826544,0.00013778090781468855,1.1315948178491908e-11,False,True,True
3407,296,Brute Force,0.13055290445085382,0.0011420287225864523,4.1861304901691376e-05,False,True,True
3407,297,DoS/DDoS,0.9999789389054332,0.00019904900638856304,2.349695105152705e-09,False,True,True
3407,298,Normal,0.9397928457852569,0.0006546478132632982,1.8080637402325545e-06,False,True,True
3407,299,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,300,Normal,0.9904762464137531,8.25336399783716e-05,1.7446791900077585e-07,False,True,True
3407,301,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,302,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,303,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,304,DoS/DDoS,0.9999921334184163,0.00019885557330262538,1.5643135907366035e-09,False,True,True
3407,305,DoS/DDoS,0.9999451285720478,0.00020026179893928298,9.129287704263516e-09,False,True,True
3407,306,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,307,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,308,Normal,0.9927165813516492,4.378527551604505e-05,2.1639141856155675e-07,False,True,True
3407,309,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,310,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,311,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,312,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,313,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,314,Bot,1.0,0.0015181627080160243,0.0,False,True,True
3407,315,DoS/DDoS,0.8970849543087042,0.0014963476726913283,9.186962171912894e-06,False,True,True
3407,316,Brute Force,0.814326183245013,0.0006693471870008461,8.945139711613592e-06,False,True,True
3407,317,Bot,0.957791932335347,0.0052665439584007046,1.195640019746591e-05,False,True,True
3407,318,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,319,Brute Force,1.0,0.00013766294234129894,0.0,False,True,True
3407,320,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,321,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,322,Brute Force,0.9999979641826544,0.00013778090781468855,1.1315948178491908e-11,False,True,True
3407,323,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,324,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,325,Normal,0.9608675229001931,0.0007317466349439083,7.412895310365819e-06,False,True,True
3407,326,Normal,1.0,1.892180102422425e-05,1.1102230246251565e-16,False,True,True
3407,327,Web Attack,0.8115616890040818,0.0012183745774036192,1.4046803793243967e-05,False,True,True
3407,328,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,329,Brute Force,0.9999979641826544,0.00013778090781468855,1.1315948178491908e-11,False,True,True
3407,330,DoS/DDoS,0.9999451285720478,0.00020026179893928298,9.129287704263516e-09,False,True,True
3407,331,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
3407,332,DoS/DDoS,1.0,0.00019849596495205568,0.0,False,True,True
