row_id,entropy,entropy_deficiency_observed,entropy_deficiency_predicted,sd_risk_offset
117,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
118,0.9999999090156085,9.098439146537629e-08,9.097817164904226e-08,0.0005022400349276525
119,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
120,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
121,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
122,0.9999999773335009,2.2666499122081518e-08,2.266753372749915e-08,0.00025069453199831463
123,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
124,0.9999726610493909,2.7338950609134827e-05,2.739754355990148e-05,0.008715625066009666
125,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
126,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
127,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
128,0.999999971267361,2.873263904579204e-08,2.8736901981800643e-08,0.00028226868467269
129,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
130,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
131,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
132,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
133,0.99973778682479,0.0002622131752100243,0.00026308425462592155,0.02700785880766354
134,0.9999999831382308,1.6861769203124766e-08,1.68637359518051e-08,0.00021623182955986004
135,0.9999999565409423,4.345905768587954e-08,4.344867787441721e-08,0.00034708113499704686
136,0.9998898765931622,0.0001101234068378032,0.00010871156246389678,0.017361234174576006
137,0.9999832193710506,1.678062894938659e-05,1.6697635074710115e-05,0.006804092496153816
138,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
139,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
140,0.9999999901150729,9.884927099079732e-09,9.88533675242618e-09,0.00016555353573789733
141,0.9999999898383366,1.0161663399621546e-08,1.0161110065821947e-08,0.0001678468920592069
142,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
143,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
144,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
145,0.999999029181692,9.708183079659705e-07,9.709625952582634e-07,0.0016407559054684917
146,0.999886102584444,0.00011389741555600796,0.00011389297440764093,0.017770154090073875
147,0.9999999020382957,9.796170430398377e-08,9.792476067689639e-08,0.0005210615002864753
148,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
149,0.9999999921841908,7.815809222044834e-09,7.816401864399918e-09,0.0001472130009806512
150,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
151,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
152,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
153,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
154,0.9999999924682612,7.531738788202347e-09,7.531029786225283e-09,0.00014450068599193601
155,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
156,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
157,0.9999999823304695,1.766953050541531e-08,1.7669046202347412e-08,0.00022133458435897918
158,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
159,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
160,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
161,0.9999999031069658,9.689303415161277e-08,9.686205814142477e-08,0.0005182264466580688
162,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
163,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
164,0.9999999774460943,2.2553905743016855e-08,2.2554917589125244e-08,0.0002500710101924178
165,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
166,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
167,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
168,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
169,0.9999997048856557,2.951143442952997e-07,2.951132262252651e-07,0.0009045593417880152
170,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
171,0.9999999475400204,5.2459979582586413e-08,5.244505703995421e-08,0.00038132476143859197
172,0.9999999934046816,6.595318402524697e-09,6.595832356285181e-09,0.0001352313957807895
173,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
174,0.9999999944469463,5.553053683549081e-09,5.553443263542733e-09,0.0001240863173847023
175,0.9999999823651592,1.763484080985478e-08,1.7634352619072774e-08,0.00022111717978402475
176,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
177,0.9999999945702618,5.429738214601798e-09,5.4301347966371605e-09,0.00012270098001808296
178,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
179,0.999924667489632,7.533251036795363e-05,7.500030072776698e-05,0.014420297776481551
180,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
181,0.9999999604255768,3.9574423182919816e-08,3.957152218387309e-08,0.00033123338619298
182,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
183,0.9999997017960237,2.982039762899902e-07,2.982710275061044e-07,0.000909385994522841
184,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
185,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
186,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
187,0.9999999565409423,4.345905768587954e-08,4.344867787441721e-08,0.00034708113499704686
188,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
189,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
190,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
191,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
192,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
193,0.9999999874977366,1.2502263446734219e-08,1.2503529998365282e-08,0.00018619115516493894
194,0.999999993100018,6.899982030184049e-09,6.900113440926992e-09,0.00013831549699324841
195,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
196,0.9999999810323174,1.8967682646753303e-08,1.89675647259475e-08,0.00022932347469789292
197,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
198,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
199,0.9999999565409423,4.345905768587954e-08,4.344867787441721e-08,0.00034708113499704686
200,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
201,0.9999999801278295,1.9872170464729777e-08,1.987114806617652e-08,0.00023472222098948762
202,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
203,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
204,0.9999999970716352,2.9283647728917117e-09,2.9284978301092937e-09,9.010837950415432e-05
205,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
206,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
207,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
208,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
209,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
210,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
211,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
212,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
213,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
214,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
215,0.9999999565409423,4.345905768587954e-08,4.344867787441721e-08,0.00034708113499704686
216,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
217,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
218,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
219,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
220,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
221,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
222,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
223,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
224,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
225,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
226,0.9999999565409423,4.345905768587954e-08,4.344867787441721e-08,0.00034708113499704686
227,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
228,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
229,0.9999825505460719,1.744945392812003e-05,1.7366526713648302e-05,0.006939037116973591
230,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
231,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
232,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
233,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
234,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
235,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
236,0.9999999824776824,1.7522317596885273e-08,1.7521831010269585e-08,0.00022041059650585026
237,0.9999999823651592,1.763484080985478e-08,1.7634352619072774e-08,0.00022111717978402475
238,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
239,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
240,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
241,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
242,0.9999265796393513,7.342036064872381e-05,7.344988709239273e-05,0.014270470510889028
243,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
244,0.9999996897669787,3.1023302127231034e-07,3.103071376713691e-07,0.0009275527318369263
245,0.9999535603533272,4.643964667283562e-05,4.6067949181407515e-05,0.01130165812423495
246,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
247,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
248,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
249,0.9999999824843754,1.751562461738132e-08,1.7515146045878043e-08,0.00022036854674654493
250,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
251,0.9999998929678474,1.0703215258534016e-07,1.0701429821844776e-07,0.0005447078449580774
252,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
253,0.9999999487044702,5.129552982374719e-08,5.1298889034010175e-08,0.0003771348846223677
254,0.9999995660891026,4.339108974349415e-07,4.341664225044749e-07,0.0010971622152676872
255,0.9999999485433672,5.145663284356061e-08,5.145293755232345e-08,0.0003777007206554943
256,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
257,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
258,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
259,0.9999991146168314,8.853831685584623e-07,8.854690475042038e-07,0.001566857203130699
260,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
261,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
262,0.9999825098986126,1.7490101387407364e-05,1.740742655450529e-05,0.006947203361658464
263,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
264,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
265,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
266,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
267,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
268,0.9999999565409423,4.345905768587954e-08,4.344867787441721e-08,0.00034708113499704686
269,0.9997926019334205,0.00020739806657954496,0.00020913190444100485,0.024079799827109394
270,0.999999029181692,9.708183079659705e-07,9.709625952582634e-07,0.0016407559054684917
271,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
272,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
273,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
274,0.999999946068745,5.3931255017403146e-08,5.3944061111711085e-08,0.000386735950578872
275,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
276,0.993761956537008,0.006238043462991949,0.00677892228838147,0.1370954539206401
277,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
278,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
279,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
280,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
281,0.9950332142978051,0.004966785702194887,0.00472754881607398,0.11448820258561468
282,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
283,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
284,0.9997403654643324,0.00025963453566757444,0.00026117789699808017,0.02690982890534944
285,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
286,0.9999999871171689,1.288283113520805e-08,1.2882210303999585e-08,0.00018898960555117933
287,0.9999899444520182,1.0055547981835389e-05,1.0047479482621234e-05,0.00527802314322808
288,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
289,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
290,0.9999993274164517,6.725835483001319e-07,6.725908238470467e-07,0.0013655832940103964
291,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
292,0.9999999934894331,6.5105668634046765e-09,6.510131016458231e-09,0.00013434997520109744
293,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
294,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
295,0.9999999565409423,4.345905768587954e-08,4.344867787441721e-08,0.00034708113499704686
296,0.9999966197038772,3.3802961227902273e-06,3.3803508021624278e-06,0.0030614249151807963
297,0.9999999823651592,1.763484080985478e-08,1.7634352619072774e-08,0.00022111717978402475
298,0.9999997980443442,2.019556557542046e-07,2.019732725721915e-07,0.0007483240058474133
299,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
300,0.9999999955153697,4.484630333756456e-09,4.484760247375514e-09,0.00011150962148542448
301,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
302,0.9999999556759164,4.432408362564644e-08,4.4313342242419954e-08,0.0003505177213010567
303,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
304,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
305,0.9999999844082211,1.559177886800711e-08,1.5591211969016265e-08,0.0002079134879495421
306,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
307,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
308,0.9999999871050895,1.2894910472738275e-08,1.2894792097128554e-08,0.00018908187418186146
309,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
310,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
311,0.9999999880137367,1.1986263315222345e-08,1.1987263559803762e-08,0.00018230675181250914
312,0.9999999825256495,1.7474350522128645e-08,1.7473864912567646e-08,0.00022010870221444328
313,0.9999999945027735,5.497226451822712e-09,5.4976315492988725e-09,0.0001234612134745794
314,0.999999029181692,9.708183079659705e-07,9.709625952582634e-07,0.0016407559054684917
